Lea State,LEA,School State,School,ID,Year,Category,Yes/No,# of Types of AP Courses,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,GRANBY HIGH,510267001098,2015,Dual Enrollment,,,0.00,0.00,0.00,8.00,5.00,5.00,2.00,20.00,0.00,0.00
VA,NORFOLK CITY PUBLIC SCHOOLS,VA,GRANBY HIGH,510267001098,2015,Total Enrollment (Secondary Schools),,,8.00,52.00,7.00,151.00,1069.00,562.00,139.00,1988.00,191.00,34.00
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Number of types of AP courses,,24.00,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Self-select,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,AP mathematics,,,10.00,454.00,4.00,19.00,10.00,187.00,25.00,709.00,7.00,0.00
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,AP science,,,22.00,334.00,10.00,4.00,4.00,94.00,13.00,481.00,2.00,0.00
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Other AP subjects,,,19.00,724.00,10.00,28.00,13.00,307.00,52.00,1153.00,7.00,0.00
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Enrollment in AP classes,,,34.00,838.00,13.00,28.00,16.00,346.00,58.00,1333.00,7.00,0.00
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,THOMAS JEFFERSON HIGH,510126002034,2015,Total Enrollment (Secondary Schools),,,34.00,1156.00,16.00,40.00,28.00,466.00,82.00,1822.00,10.00,0.00
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Number of types of AP courses,,4.00,,,,,,,,,,
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Self-select,Yes,,,,,,,,,,
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,AP mathematics,,,0.00,10.00,0.00,2.00,4.00,46.00,7.00,69.00,2.00,2.00
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Other AP subjects,,,4.00,13.00,0.00,19.00,4.00,91.00,13.00,144.00,2.00,4.00
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Enrollment in AP classes,,,4.00,22.00,0.00,22.00,7.00,136.00,16.00,207.00,4.00,4.00
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,International Baccalaureate (IB),,,0.00,4.00,0.00,4.00,2.00,37.00,5.00,52.00,4.00,0.00
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Dual Enrollment,,,0.00,5.00,0.00,5.00,0.00,20.00,0.00,30.00,5.00,2.00
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Total Enrollment (Secondary Schools),,,7.00,76.00,0.00,106.00,31.00,508.00,64.00,792.00,134.00,49.00
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Number of types of AP courses,,18.00,,,,,,,,,,
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Self-select,Yes,,,,,,,,,,
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,AP mathematics,,,0.00,2.00,0.00,4.00,2.00,46.00,0.00,54.00,0.00,0.00
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,AP science,,,0.00,4.00,0.00,2.00,2.00,67.00,0.00,75.00,2.00,0.00
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Other AP subjects,,,0.00,4.00,0.00,7.00,5.00,220.00,2.00,238.00,4.00,2.00
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Enrollment in AP classes,,,0.00,4.00,0.00,7.00,5.00,229.00,2.00,247.00,4.00,2.00
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Dual Enrollment,,,0.00,2.00,0.00,0.00,2.00,122.00,2.00,128.00,5.00,0.00
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Total Enrollment (Secondary Schools),,,4.00,7.00,2.00,64.00,34.00,1150.00,22.00,1283.00,161.00,16.00
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Self-select,N/A,,,,,,,,,,
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Dual Enrollment,,,0.00,2.00,0.00,2.00,113.00,41.00,0.00,158.00,5.00,2.00
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Total Enrollment (Secondary Schools),,,2.00,10.00,0.00,22.00,517.00,190.00,2.00,743.00,95.00,7.00
VA,PROJECT BRIDGE/RUSSELL CO,VA,PROJECT BRIDGE/RUSSELL CO,510009302363,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,PROJECT BRIDGE/RUSSELL CO,VA,PROJECT BRIDGE/RUSSELL CO,510009302363,2015,Self-select,N/A,,,,,,,,,,
VA,PROJECT BRIDGE/RUSSELL CO,VA,PROJECT BRIDGE/RUSSELL CO,510009302363,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,PROJECT BRIDGE/RUSSELL CO,VA,PROJECT BRIDGE/RUSSELL CO,510009302363,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,PROJECT BRIDGE/RUSSELL CO,VA,PROJECT BRIDGE/RUSSELL CO,510009302363,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,PROJECT BRIDGE/RUSSELL CO,VA,PROJECT BRIDGE/RUSSELL CO,510009302363,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,PROJECT BRIDGE/RUSSELL CO,VA,PROJECT BRIDGE/RUSSELL CO,510009302363,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,PROJECT BRIDGE/RUSSELL CO,VA,PROJECT BRIDGE/RUSSELL CO,510009302363,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,PROJECT BRIDGE/RUSSELL CO,VA,PROJECT BRIDGE/RUSSELL CO,510009302363,2015,Total Enrollment (Secondary Schools),,,0.00,0.00,0.00,0.00,2.00,31.00,0.00,33.00,14.00,0.00
VA,Piedmont Alternative School,VA,PIEDMONT ALTERNATIVE SCHOOL,510009602366,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,Piedmont Alternative School,VA,PIEDMONT ALTERNATIVE SCHOOL,510009602366,2015,Self-select,N/A,,,,,,,,,,
VA,Piedmont Alternative School,VA,PIEDMONT ALTERNATIVE SCHOOL,510009602366,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,Piedmont Alternative School,VA,PIEDMONT ALTERNATIVE SCHOOL,510009602366,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,Piedmont Alternative School,VA,PIEDMONT ALTERNATIVE SCHOOL,510009602366,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,Piedmont Alternative School,VA,PIEDMONT ALTERNATIVE SCHOOL,510009602366,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,Piedmont Alternative School,VA,PIEDMONT ALTERNATIVE SCHOOL,510009602366,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,Piedmont Alternative School,VA,PIEDMONT ALTERNATIVE SCHOOL,510009602366,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,Piedmont Alternative School,VA,PIEDMONT ALTERNATIVE SCHOOL,510009602366,2015,Total Enrollment (Secondary Schools),,,0.00,0.00,0.00,0.00,7.00,8.00,0.00,15.00,4.00,0.00
VA,ALLEGHANY CO PBLC SCHS,VA,ALLEGHANY HIGH,510015201883,2015,Number of types of AP courses,,13.00,,,,,,,,,,
VA,ALLEGHANY CO PBLC SCHS,VA,ALLEGHANY HIGH,510015201883,2015,Self-select,Yes,,,,,,,,,,
VA,ALLEGHANY CO PBLC SCHS,VA,ALLEGHANY HIGH,510015201883,2015,AP mathematics,,,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00
VA,ALLEGHANY CO PBLC SCHS,VA,ALLEGHANY HIGH,510015201883,2015,AP science,,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
VA,ALLEGHANY CO PBLC SCHS,VA,ALLEGHANY HIGH,510015201883,2015,Other AP subjects,,,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00
VA,ALLEGHANY CO PBLC SCHS,VA,ALLEGHANY HIGH,510015201883,2015,Enrollment in AP classes,,,0.00,0.00,0.00,0.00,0.00,7.00,0.00,7.00,0.00,0.00
VA,ALLEGHANY CO PBLC SCHS,VA,ALLEGHANY HIGH,510015201883,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ALLEGHANY CO PBLC SCHS,VA,ALLEGHANY HIGH,510015201883,2015,Dual Enrollment,,,0.00,0.00,0.00,0.00,2.00,29.00,2.00,33.00,5.00,0.00
VA,ALLEGHANY CO PBLC SCHS,VA,ALLEGHANY HIGH,510015201883,2015,Total Enrollment (Secondary Schools),,,4.00,4.00,0.00,10.00,67.00,649.00,19.00,753.00,98.00,2.00
VA,ARLINGTON CO PBLC SCHS,VA,TECH. ED. & CAREER CTR.,510027000109,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,TECH. ED. & CAREER CTR.,510027000109,2015,Self-select,N/A,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,TECH. ED. & CAREER CTR.,510027000109,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,TECH. ED. & CAREER CTR.,510027000109,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,TECH. ED. & CAREER CTR.,510027000109,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,TECH. ED. & CAREER CTR.,510027000109,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,TECH. ED. & CAREER CTR.,510027000109,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,TECH. ED. & CAREER CTR.,510027000109,2015,Dual Enrollment,,,0.00,0.00,0.00,14.00,2.00,0.00,0.00,16.00,2.00,11.00
VA,ARLINGTON CO PBLC SCHS,VA,TECH. ED. & CAREER CTR.,510027000109,2015,Total Enrollment (Secondary Schools),,,2.00,4.00,0.00,133.00,22.00,16.00,4.00,181.00,65.00,106.00
VA,HENRICO CO PBLC SCHS,VA,HERMITAGE HIGH,510189000806,2015,Number of types of AP courses,,18.00,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,HERMITAGE HIGH,510189000806,2015,Self-select,Yes,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,HERMITAGE HIGH,510189000806,2015,AP mathematics,,,0.00,13.00,0.00,7.00,22.00,46.00,4.00,92.00,2.00,0.00
VA,HENRICO CO PBLC SCHS,VA,HERMITAGE HIGH,510189000806,2015,AP science,,,0.00,13.00,0.00,10.00,37.00,64.00,7.00,131.00,7.00,0.00
VA,HENRICO CO PBLC SCHS,VA,HERMITAGE HIGH,510189000806,2015,Other AP subjects,,,2.00,22.00,0.00,25.00,85.00,124.00,13.00,271.00,2.00,0.00
VA,HENRICO CO PBLC SCHS,VA,HERMITAGE HIGH,510189000806,2015,Enrollment in AP classes,,,2.00,22.00,0.00,28.00,94.00,127.00,16.00,289.00,7.00,0.00
VA,HENRICO CO PBLC SCHS,VA,HERMITAGE HIGH,510189000806,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,HERMITAGE HIGH,510189000806,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,HERMITAGE HIGH,510189000806,2015,Total Enrollment (Secondary Schools),,,4.00,52.00,2.00,205.00,769.00,481.00,76.00,1589.00,293.00,70.00
VA,HENRICO CO PBLC SCHS,VA,HIGHLAND SPRINGS HIGH,510189000809,2015,Number of types of AP courses,,20.00,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,HIGHLAND SPRINGS HIGH,510189000809,2015,Self-select,Yes,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,HIGHLAND SPRINGS HIGH,510189000809,2015,AP mathematics,,,0.00,0.00,0.00,4.00,37.00,22.00,7.00,70.00,2.00,0.00
VA,HENRICO CO PBLC SCHS,VA,HIGHLAND SPRINGS HIGH,510189000809,2015,AP science,,,0.00,2.00,0.00,4.00,85.00,37.00,10.00,138.00,7.00,0.00
VA,HENRICO CO PBLC SCHS,VA,HIGHLAND SPRINGS HIGH,510189000809,2015,Other AP subjects,,,2.00,4.00,0.00,13.00,196.00,52.00,10.00,277.00,4.00,0.00
VA,HENRICO CO PBLC SCHS,VA,HIGHLAND SPRINGS HIGH,510189000809,2015,Enrollment in AP classes,,,2.00,4.00,0.00,13.00,217.00,58.00,10.00,304.00,7.00,0.00
VA,HENRICO CO PBLC SCHS,VA,HIGHLAND SPRINGS HIGH,510189000809,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,HIGHLAND SPRINGS HIGH,510189000809,2015,Dual Enrollment,,,0.00,0.00,0.00,0.00,11.00,2.00,2.00,15.00,0.00,0.00
VA,HENRICO CO PBLC SCHS,VA,HIGHLAND SPRINGS HIGH,510189000809,2015,Total Enrollment (Secondary Schools),,,7.00,7.00,2.00,91.00,1378.00,193.00,43.00,1721.00,305.00,34.00
VA,HENRICO CO PBLC SCHS,VA,GODWIN HIGH,510189001851,2015,Number of types of AP courses,,23.00,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,GODWIN HIGH,510189001851,2015,Self-select,Yes,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,GODWIN HIGH,510189001851,2015,AP mathematics,,,0.00,82.00,0.00,10.00,4.00,175.00,7.00,278.00,2.00,0.00
VA,HENRICO CO PBLC SCHS,VA,GODWIN HIGH,510189001851,2015,AP science,,,0.00,67.00,0.00,13.00,5.00,211.00,7.00,303.00,4.00,0.00
VA,HENRICO CO PBLC SCHS,VA,GODWIN HIGH,510189001851,2015,Other AP subjects,,,2.00,73.00,0.00,19.00,13.00,289.00,13.00,409.00,4.00,0.00
VA,HENRICO CO PBLC SCHS,VA,GODWIN HIGH,510189001851,2015,Enrollment in AP classes,,,2.00,100.00,0.00,25.00,19.00,424.00,16.00,586.00,4.00,0.00
VA,HENRICO CO PBLC SCHS,VA,GODWIN HIGH,510189001851,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,GODWIN HIGH,510189001851,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,GODWIN HIGH,510189001851,2015,Total Enrollment (Secondary Schools),,,4.00,196.00,2.00,97.00,148.00,1288.00,52.00,1787.00,173.00,31.00
VA,HENRICO CO PBLC SCHS,VA,DEEP RUN HIGH,510189002278,2015,Number of types of AP courses,,17.00,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,DEEP RUN HIGH,510189002278,2015,Self-select,Yes,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,DEEP RUN HIGH,510189002278,2015,AP mathematics,,,0.00,61.00,0.00,10.00,10.00,196.00,7.00,284.00,4.00,0.00
VA,HENRICO CO PBLC SCHS,VA,DEEP RUN HIGH,510189002278,2015,AP science,,,0.00,46.00,0.00,16.00,7.00,226.00,7.00,302.00,2.00,0.00
VA,HENRICO CO PBLC SCHS,VA,DEEP RUN HIGH,510189002278,2015,Other AP subjects,,,0.00,76.00,0.00,22.00,16.00,358.00,16.00,488.00,2.00,0.00
VA,HENRICO CO PBLC SCHS,VA,DEEP RUN HIGH,510189002278,2015,Enrollment in AP classes,,,0.00,94.00,0.00,31.00,22.00,493.00,19.00,659.00,7.00,0.00
VA,HENRICO CO PBLC SCHS,VA,DEEP RUN HIGH,510189002278,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,DEEP RUN HIGH,510189002278,2015,Dual Enrollment,,,0.00,2.00,0.00,0.00,0.00,2.00,2.00,6.00,0.00,0.00
VA,HENRICO CO PBLC SCHS,VA,DEEP RUN HIGH,510189002278,2015,Total Enrollment (Secondary Schools),,,2.00,202.00,0.00,82.00,91.00,1231.00,55.00,1663.00,122.00,28.00
VA,HENRICO CO PBLC SCHS,VA,GLEN ALLEN HIGH,510189002837,2015,Number of types of AP courses,,21.00,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,GLEN ALLEN HIGH,510189002837,2015,Self-select,Yes,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,GLEN ALLEN HIGH,510189002837,2015,AP mathematics,,,0.00,19.00,0.00,4.00,22.00,127.00,4.00,176.00,2.00,0.00
VA,HENRICO CO PBLC SCHS,VA,GLEN ALLEN HIGH,510189002837,2015,AP science,,,0.00,19.00,0.00,10.00,16.00,139.00,13.00,197.00,5.00,0.00
VA,HENRICO CO PBLC SCHS,VA,GLEN ALLEN HIGH,510189002837,2015,Other AP subjects,,,0.00,52.00,2.00,22.00,61.00,367.00,25.00,529.00,7.00,0.00
VA,HENRICO CO PBLC SCHS,VA,GLEN ALLEN HIGH,510189002837,2015,Enrollment in AP classes,,,0.00,58.00,2.00,28.00,67.00,421.00,28.00,604.00,10.00,0.00
VA,HENRICO CO PBLC SCHS,VA,GLEN ALLEN HIGH,510189002837,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,GLEN ALLEN HIGH,510189002837,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,GLEN ALLEN HIGH,510189002837,2015,Total Enrollment (Secondary Schools),,,7.00,166.00,2.00,82.00,313.00,1069.00,73.00,1712.00,155.00,22.00
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Self-select,N/A,,,,,,,,,,
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Total Enrollment (Secondary Schools),,,0.00,0.00,0.00,2.00,7.00,49.00,4.00,62.00,23.00,2.00
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Self-select,N/A,,,,,,,,,,
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Total Enrollment (Secondary Schools),,,0.00,0.00,0.00,0.00,4.00,19.00,2.00,25.00,4.00,0.00
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Self-select,N/A,,,,,,,,,,
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Total Enrollment (Secondary Schools),,,0.00,0.00,0.00,0.00,28.00,85.00,11.00,124.00,13.00,0.00
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Self-select,N/A,,,,,,,,,,
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Dual Enrollment,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
