Lea State,LEA,School State,School,ID,Year,Category,Yes/No,# of Types of AP Courses,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Enrollment in AP classes,,,0.02,0.11,0,0.11,0.03,0.66,0.08,1,0.02,0.02
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,International Baccalaureate (IB),,,0,0.08,0,0.08,0.04,0.71,0.1,1,0.08,0
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Dual Enrollment,,,0,0.1,0,0.1,0,0.42,0,0.63,0.1,0.04
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Total Enrollment (Secondary Schools),,,0.01,0.1,0,0.13,0.04,0.64,0.08,1,0.17,0.06
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Self-select,Yes,,,,,,,,,,,
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,AP mathematics,,,0,0.04,0,0.07,0.04,0.85,0,1,0,0
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,AP science,,,0,0.05,0,0.03,0.03,0.89,0,1,0.03,0
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Other AP subjects,,,0,0.02,0,0.03,0.02,0.92,0.01,1,0.02,0.01
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Enrollment in AP classes,,,0,0.02,0,0.03,0.02,0.93,0.01,1,0.02,0.01
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Dual Enrollment,,,0,0.01,0,0,0.01,0.61,0.01,0.64,0.03,0
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Total Enrollment (Secondary Schools),,,0,0.01,0,0.05,0.03,0.9,0.02,1,0.13,0.01
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Self-select,N/A,,,,,,,,,,,
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Dual Enrollment,,,0,0.01,0,0.01,0.45,0.16,0,0.62,0.02,0.01
VA,GREENSVILLE CO PBLC SCHS,VA,GREENSVILLE COUNTY HIGH,510174000706,2015,Total Enrollment (Secondary Schools),,,0,0.01,0,0.03,0.7,0.26,0,1,0.13,0.01
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Self-select,N/A,,,,,,,,,,,
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,VA,THE REGIONAL COMMUNITY ALTERNATIVE ED CONTINUUM,510008202373,2015,Total Enrollment (Secondary Schools),,,0,0,0,0.03,0.11,0.79,0.06,1,0.37,0.03
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Self-select,N/A,,,,,,,,,,,
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,VA,CROSSROADS ALTERNATIVE/BRISTOL CITY,510008602357,2015,Total Enrollment (Secondary Schools),,,0,0,0,0,0.16,0.76,0.08,1,0.16,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Self-select,N/A,,,,,,,,,,,
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,VA,REGIONAL ALTERNATIVE ED/KING WILLIAM,510009102361,2015,Total Enrollment (Secondary Schools),,,0,0,0,0,0.23,0.69,0.09,1,0.1,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Self-select,N/A,,,,,,,,,,,
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,VA,NORTHERN NECK REGIONAL ALTERNATIVE ED,510009702367,2015,Total Enrollment (Secondary Schools),,,0,0,0,0,0.53,0.36,0.11,1,0.11,0
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Self-select,No,,,,,,,,,,,
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,AP mathematics,,,0,0.07,0,0.02,0.07,0.8,0.04,1,0.01,0
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,AP science,,,0,0.1,0,0.03,0.05,0.78,0.03,1,0.02,0
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Other AP subjects,,,0,0.05,0,0.03,0.07,0.8,0.04,1,0.01,0.01
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Enrollment in AP classes,,,0,0.06,0,0.03,0.07,0.79,0.03,1,0.02,0
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Dual Enrollment,,,0,0.04,0,0.02,0.1,0.38,0.01,0.55,0.01,0
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Total Enrollment (Secondary Schools),,,0,0.04,0,0.05,0.14,0.73,0.03,1,0.09,0
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Self-select,Yes,,,,,,,,,,,
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,AP mathematics,,,0,0,0,0.04,0.04,0.85,0.07,1,0,0
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,AP science,,,0,0,0,0.04,0.08,0.8,0.08,1,0,0
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Other AP subjects,,,0,0.02,0,0.07,0.04,0.8,0.07,1,0.02,0
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Enrollment in AP classes,,,0,0.01,0,0.04,0.03,0.85,0.06,1,0.01,0
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,International Baccalaureate (IB),,,0,0.07,0,0.07,0,0.79,0.07,1,0,0
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Dual Enrollment,,,0,0.01,0,0.04,0.01,0.42,0.04,0.52,0.01,0
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Total Enrollment (Secondary Schools),,,0.01,0.02,0,0.07,0.03,0.82,0.05,1,0.11,0.01
VA,COVINGTON CITY PBLC SCHS,VA,COVINGTON HIGH,510099000367,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,COVINGTON CITY PBLC SCHS,VA,COVINGTON HIGH,510099000367,2015,Self-select,No,,,,,,,,,,,
VA,COVINGTON CITY PBLC SCHS,VA,COVINGTON HIGH,510099000367,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,COVINGTON CITY PBLC SCHS,VA,COVINGTON HIGH,510099000367,2015,AP science,,,0,0,0,0,0,1,0,1,0,0
VA,COVINGTON CITY PBLC SCHS,VA,COVINGTON HIGH,510099000367,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,COVINGTON CITY PBLC SCHS,VA,COVINGTON HIGH,510099000367,2015,Enrollment in AP classes,,,0,0,0,0,0,1,0,1,0,0
VA,COVINGTON CITY PBLC SCHS,VA,COVINGTON HIGH,510099000367,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,COVINGTON CITY PBLC SCHS,VA,COVINGTON HIGH,510099000367,2015,Dual Enrollment,,,0,0,0,0.04,0,0.35,0.04,0.43,0,0
VA,COVINGTON CITY PBLC SCHS,VA,COVINGTON HIGH,510099000367,2015,Total Enrollment (Secondary Schools),,,0.01,0.01,0.01,0.05,0.15,0.73,0.05,1,0.19,0
VA,CRAIG CO PBLC SCHS,VA,CRAIG COUNTY HIGH,510102002111,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,CRAIG CO PBLC SCHS,VA,CRAIG COUNTY HIGH,510102002111,2015,Self-select,Yes,,,,,,,,,,,
VA,CRAIG CO PBLC SCHS,VA,CRAIG COUNTY HIGH,510102002111,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,CRAIG CO PBLC SCHS,VA,CRAIG COUNTY HIGH,510102002111,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,CRAIG CO PBLC SCHS,VA,CRAIG COUNTY HIGH,510102002111,2015,Other AP subjects,,,0,0,0,0,0,1,0,1,0,0
VA,CRAIG CO PBLC SCHS,VA,CRAIG COUNTY HIGH,510102002111,2015,Enrollment in AP classes,,,0,0,0,0,0,1,0,1,0,0
VA,CRAIG CO PBLC SCHS,VA,CRAIG COUNTY HIGH,510102002111,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,CRAIG CO PBLC SCHS,VA,CRAIG COUNTY HIGH,510102002111,2015,Dual Enrollment,,,0,0,0,0,0,0.74,0,0.74,0,0
VA,CRAIG CO PBLC SCHS,VA,CRAIG COUNTY HIGH,510102002111,2015,Total Enrollment (Secondary Schools),,,0,0.01,0,0.02,0.01,0.96,0.01,1,0.2,0
VA,BEDFORD CO PBLC SCHS,VA,LIBERTY HIGH,510036000151,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,LIBERTY HIGH,510036000151,2015,Self-select,Yes,,,,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,LIBERTY HIGH,510036000151,2015,AP mathematics,,,0,0.02,0,0.04,0.02,0.9,0.02,1,0.02,0
VA,BEDFORD CO PBLC SCHS,VA,LIBERTY HIGH,510036000151,2015,AP science,,,0,0.02,0,0.04,0.04,0.9,0,1,0,0
VA,BEDFORD CO PBLC SCHS,VA,LIBERTY HIGH,510036000151,2015,Other AP subjects,,,0,0,0,0.12,0.07,0.77,0.04,1,0,0
VA,BEDFORD CO PBLC SCHS,VA,LIBERTY HIGH,510036000151,2015,Enrollment in AP classes,,,0,0.02,0,0.06,0.06,0.85,0.01,1,0.01,0.02
VA,BEDFORD CO PBLC SCHS,VA,LIBERTY HIGH,510036000151,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,BEDFORD CO PBLC SCHS,VA,LIBERTY HIGH,510036000151,2015,Dual Enrollment,,,0,0.03,0,0,0.03,0.32,0,0.38,0,0
VA,BEDFORD CO PBLC SCHS,VA,LIBERTY HIGH,510036000151,2015,Total Enrollment (Secondary Schools),,,0.01,0,0,0.03,0.11,0.81,0.04,1,0.13,0
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Self-select,Yes,,,,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,AP mathematics,,,0,0.08,0,0.08,0.08,0.68,0.08,1,0,0
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,AP science,,,0,0,0,0.23,0,0.77,0,1,0,0
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Other AP subjects,,,0,0,0,0.06,0.03,0.88,0.03,1,0.07,0
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Enrollment in AP classes,,,0,0.02,0,0.1,0.02,0.85,0.02,1,0.17,0
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Dual Enrollment,,,0,0,0,0,0,0.54,0,0.54,0,0
VA,BEDFORD CO PBLC SCHS,VA,STAUNTON RIVER HIGH,510036000156,2015,Total Enrollment (Secondary Schools),,,0,0.01,0.01,0.02,0.05,0.89,0.02,1,0.11,0.01
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Self-select,N/A,,,,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,BOTETOURT CO PBLC SCHS,VA,BOTETOURT TECH EDUC CTR,510042000165,2015,Total Enrollment (Secondary Schools),,,0,0,0,0,0,0.83,0.17,1,0,0
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Self-select,Yes,,,,,,,,,,,
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,AP science,,,0,0,0,0,0,0.87,0.13,1,0,0
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Other AP subjects,,,0,0.02,0,0.02,0,0.9,0.05,1,0,0
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Enrollment in AP classes,,,0,0.02,0,0.02,0,0.91,0.04,1,0,0
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Dual Enrollment,,,0,0.01,0.01,0.01,0.01,0.55,0.02,0.61,0.01,0
VA,BOTETOURT CO PBLC SCHS,VA,LORD BOTETOURT HIGH,510042000172,2015,Total Enrollment (Secondary Schools),,,0,0.01,0,0.03,0.03,0.9,0.02,1,0.12,0
VA,LUNENBURG CO PBLC SCHS,VA,CENTRAL HIGH,510231000944,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,LUNENBURG CO PBLC SCHS,VA,CENTRAL HIGH,510231000944,2015,Self-select,Yes,,,,,,,,,,,
VA,LUNENBURG CO PBLC SCHS,VA,CENTRAL HIGH,510231000944,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,LUNENBURG CO PBLC SCHS,VA,CENTRAL HIGH,510231000944,2015,AP science,,,0.15,0,0,0.15,0.15,0.54,0,1,0,0
VA,LUNENBURG CO PBLC SCHS,VA,CENTRAL HIGH,510231000944,2015,Other AP subjects,,,0.05,0,0,0,0.34,0.5,0.11,1,0,0
VA,LUNENBURG CO PBLC SCHS,VA,CENTRAL HIGH,510231000944,2015,Enrollment in AP classes,,,0.05,0,0,0.05,0.3,0.51,0.09,1,0,0
VA,LUNENBURG CO PBLC SCHS,VA,CENTRAL HIGH,510231000944,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,LUNENBURG CO PBLC SCHS,VA,CENTRAL HIGH,510231000944,2015,Dual Enrollment,,,0.02,0,0,0.02,0.13,0.33,0.02,0.53,0,0
VA,LUNENBURG CO PBLC SCHS,VA,CENTRAL HIGH,510231000944,2015,Total Enrollment (Secondary Schools),,,0,0,0,0.04,0.36,0.55,0.04,1,0.1,0.02
VA,LYNCHBURG CITY PBLC SCHS,VA,E.C. GLASS HIGH,510234000956,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,LYNCHBURG CITY PBLC SCHS,VA,E.C. GLASS HIGH,510234000956,2015,Self-select,Yes,,,,,,,,,,,
VA,LYNCHBURG CITY PBLC SCHS,VA,E.C. GLASS HIGH,510234000956,2015,AP mathematics,,,0,0.06,0,0,0.06,0.88,0,1,0,0.03
VA,LYNCHBURG CITY PBLC SCHS,VA,E.C. GLASS HIGH,510234000956,2015,AP science,,,0,0.04,0,0.02,0.11,0.81,0.02,1,0.01,0.02
VA,LYNCHBURG CITY PBLC SCHS,VA,E.C. GLASS HIGH,510234000956,2015,Other AP subjects,,,0,0.03,0,0.03,0.15,0.76,0.03,1,0.01,0.01
VA,LYNCHBURG CITY PBLC SCHS,VA,E.C. GLASS HIGH,510234000956,2015,Enrollment in AP classes,,,0,0.03,0,0.02,0.17,0.75,0.02,1,0.01,0.01
VA,LYNCHBURG CITY PBLC SCHS,VA,E.C. GLASS HIGH,510234000956,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,LYNCHBURG CITY PBLC SCHS,VA,E.C. GLASS HIGH,510234000956,2015,Dual Enrollment,,,0,0.02,0,0,0.2,0.2,0.02,0.43,0.02,0
VA,LYNCHBURG CITY PBLC SCHS,VA,E.C. GLASS HIGH,510234000956,2015,Total Enrollment (Secondary Schools),,,0,0.02,0,0.03,0.44,0.46,0.05,1,0.11,0.01
VA,LYNCHBURG CITY PBLC SCHS,VA,HERITAGE HIGH,510234000960,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,LYNCHBURG CITY PBLC SCHS,VA,HERITAGE HIGH,510234000960,2015,Self-select,Yes,,,,,,,,,,,
VA,LYNCHBURG CITY PBLC SCHS,VA,HERITAGE HIGH,510234000960,2015,AP mathematics,,,0,0.16,0,0.08,0.16,0.52,0.08,1,0,0.08
VA,LYNCHBURG CITY PBLC SCHS,VA,HERITAGE HIGH,510234000960,2015,AP science,,,0,0.08,0,0.03,0.37,0.46,0.06,1,0.03,0.02
VA,LYNCHBURG CITY PBLC SCHS,VA,HERITAGE HIGH,510234000960,2015,Other AP subjects,,,0,0.08,0,0.05,0.34,0.45,0.08,1,0.01,0.01
VA,LYNCHBURG CITY PBLC SCHS,VA,HERITAGE HIGH,510234000960,2015,Enrollment in AP classes,,,0,0.06,0,0.03,0.39,0.46,0.06,1,0.02,0.01
VA,LYNCHBURG CITY PBLC SCHS,VA,HERITAGE HIGH,510234000960,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,LYNCHBURG CITY PBLC SCHS,VA,HERITAGE HIGH,510234000960,2015,Dual Enrollment,,,0,0,0,0.02,0.28,0.2,0,0.51,0.02,0
VA,LYNCHBURG CITY PBLC SCHS,VA,HERITAGE HIGH,510234000960,2015,Total Enrollment (Secondary Schools),,,0,0.03,0,0.05,0.53,0.33,0.06,1,0.08,0.03
VA,RICHMOND CITY PBLC SCHS,VA,OPEN HIGH,510324001373,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,RICHMOND CITY PBLC SCHS,VA,OPEN HIGH,510324001373,2015,Self-select,No,,,,,,,,,,,
VA,RICHMOND CITY PBLC SCHS,VA,OPEN HIGH,510324001373,2015,AP mathematics,,,0.17,0.17,0,0,0.33,0.33,0,1,0,0
VA,RICHMOND CITY PBLC SCHS,VA,OPEN HIGH,510324001373,2015,AP science,,,0.03,0,0,0,0.51,0.46,0,1,0,0
VA,RICHMOND CITY PBLC SCHS,VA,OPEN HIGH,510324001373,2015,Other AP subjects,,,0.02,0.03,0,0.02,0.37,0.52,0.04,1,0,0
